run_data_dir,method,pair_name,role_a,role_b,image_name,cover_mean_score,stego_mean_score,cover_max_score,stego_max_score,cover_flagged_ratio,stego_flagged_ratio,cover_mean_conf,stego_mean_conf,score_delta,max_score_delta,flagged_ratio_delta,confidence_delta,pair_mean_conf,score_delta_conf_weighted,pre_secret_mean_score,secret_mean_score,pre_secret_max_score,secret_max_score,pre_secret_flagged_ratio,secret_flagged_ratio,pre_secret_mean_conf,secret_mean_conf
data/baseline/0,spread_spectrum,cover_vs_stego,cover,stego,00899.png,0.0,0.22499999999999998,0.0,0.7,0.0,0.25,0.5,0.5,0.22499999999999998,0.7,0.25,0.0,0.5,0.11249999999999999,,,,,,,,
data/baseline/0,spread_spectrum,cover_vs_stego,cover,stego,00999.png,0.0,0.15000000000000002,0.0,0.4,0.0,0.0,0.6666666666666666,0.5,0.15000000000000002,0.4,0.0,-0.16666666666666663,0.5833333333333333,0.08750000000000001,,,,,,,,
data/baseline/0,spread_spectrum,cover_vs_stego,cover,stego,01099.png,0.025,0.225,0.1,0.5,0.0,0.25,0.5,0.5,0.2,0.4,0.25,0.0,0.5,0.1,,,,,,,,
data/baseline/0,spread_spectrum,cover_vs_stego,cover,stego,01199.png,0.0,0.25,0.0,0.8,0.0,0.25,0.5,0.5,0.25,0.8,0.25,0.0,0.5,0.125,,,,,,,,
data/baseline/0,spread_spectrum,cover_vs_stego,cover,stego,01299.png,0.4,0.1,1.6,0.4,0.25,0.0,0.5,0.5,-0.30000000000000004,-1.2000000000000002,-0.25,0.0,0.5,-0.15000000000000002,,,,,,,,
data/baseline/0,spread_spectrum,cover_vs_stego,cover,stego,01399.png,0.0,0.025,0.0,0.1,0.0,0.0,0.5,0.5,0.025,0.1,0.0,0.0,0.5,0.0125,,,,,,,,
data/baseline/0,spread_spectrum,cover_vs_stego,cover,stego,01499.png,0.0,0.30000000000000004,0.0,0.8,0.0,0.25,0.5,0.5,0.30000000000000004,0.8,0.25,0.0,0.5,0.15000000000000002,,,,,,,,
data/baseline/0,spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00099.png,,,,,,,,,6.15,24.5,0.25,0.0,0.5,3.075,0.025,6.175000000000001,0.1,24.6,0.0,0.25,0.5,0.5
data/baseline/0,spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00199.png,,,,,,,,,6.375,25.4,0.25,-0.033333333333333326,0.5166666666666666,3.2937499999999997,0.0,6.375,0.0,25.4,0.0,0.25,0.5333333333333333,0.5
data/baseline/0,spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00299.png,,,,,,,,,5.775,23.0,0.25,0.0,0.5,2.8875,0.0,5.775,0.0,23.0,0.0,0.25,0.5,0.5
data/baseline/0,spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00399.png,,,,,,,,,4.9,19.5,0.0,0.0,0.5,2.45,0.075,4.9750000000000005,0.3,19.8,0.25,0.25,0.5,0.5
data/baseline/0,spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00499.png,,,,,,,,,7.2,28.7,0.25,0.0,0.5,3.6,0.0,7.2,0.0,28.7,0.0,0.25,0.5,0.5
data/baseline/0,spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00599.png,,,,,,,,,4.95,19.7,0.25,-0.033333333333333326,0.5166666666666666,2.5574999999999997,0.0,4.95,0.0,19.7,0.0,0.25,0.5333333333333333,0.5
data/baseline/0,spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00699.png,,,,,,,,,5.525,22.0,0.0,0.0,0.5,2.7625,0.1,5.625,0.4,22.4,0.25,0.25,0.5,0.5
data/baseline/0,spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00799.png,,,,,,,,,6.4750000000000005,25.8,0.25,0.0,0.5,3.2375000000000003,0.0,6.4750000000000005,0.0,25.8,0.0,0.25,0.5,0.5
data/baseline/0,spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00899.png,,,,,,,,,8.05,32.1,0.25,0.0,0.5,4.025,0.025,8.075000000000001,0.1,32.2,0.0,0.25,0.5,0.5
data/baseline/0,spread_spectrum,pre_secret_vs_secret,pre_secret,secret,00999.png,,,,,,,,,6.15,24.700000000000003,0.0,0.0,0.5,3.075,0.15000000000000002,6.300000000000001,0.4,25.1,0.25,0.25,0.5,0.5
data/baseline/0,spread_spectrum,pre_secret_vs_secret,pre_secret,secret,01099.png,,,,,,,,,5.95,23.7,0.0,0.0,0.5,2.975,0.025,5.9750000000000005,0.1,23.8,0.25,0.25,0.5,0.5
data/baseline/0,spread_spectrum,pre_secret_vs_secret,pre_secret,secret,01199.png,,,,,,,,,6.2250000000000005,24.8,0.25,0.0,0.5,3.1125000000000003,0.0,6.2250000000000005,0.0,24.8,0.0,0.25,0.5,0.5
data/baseline/0,spread_spectrum,pre_secret_vs_secret,pre_secret,secret,01299.png,,,,,,,,,7.8500000000000005,31.3,0.0,0.0,0.5,3.9250000000000003,0.05,7.9,0.2,31.5,0.25,0.25,0.5,0.5
data/baseline/0,spread_spectrum,pre_secret_vs_secret,pre_secret,secret,01399.png,,,,,,,,,7.425000000000001,29.6,0.0,0.0,0.5,3.7125000000000004,0.05,7.4750000000000005,0.2,29.8,0.25,0.25,0.5,0.5
data/baseline/0,spread_spectrum,pre_secret_vs_secret,pre_secret,secret,01499.png,,,,,,,,,6.65,26.5,0.0,0.0,0.5,3.325,0.05,6.7,0.2,26.7,0.25,0.25,0.5,0.5
data/baseline/0,statistical,cover_vs_stego,cover,stego,00099.png,0.0,0.625,0.0,1.0,0.0,0.75,0.5,0.5,0.625,1.0,0.75,0.0,0.5,0.3125,,,,,,,,
data/baseline/0,statistical,cover_vs_stego,cover,stego,00199.png,0.1,0.3,0.4,0.7,0.25,0.5,0.5,0.5,0.19999999999999998,0.29999999999999993,0.25,0.0,0.5,0.09999999999999999,,,,,,,,
data/baseline/0,statistical,cover_vs_stego,cover,stego,00299.png,0.0,0.5,0.0,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.25,,,,,,,,
data/baseline/0,statistical,cover_vs_stego,cover,stego,00399.png,0.0,0.175,0.0,0.7,0.0,0.25,0.5,0.5,0.175,0.7,0.25,0.0,0.5,0.0875,,,,,,,,
data/baseline/0,statistical,cover_vs_stego,cover,stego,00499.png,0.0,0.375,0.0,1.0,0.0,0.25,0.5,0.5,0.375,1.0,0.25,0.0,0.5,0.1875,,,,,,,,
data/baseline/0,statistical,cover_vs_stego,cover,stego,00599.png,0.0,0.5,0.0,1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.25,,,,,,,,
data/baseline/0,statistical,cover_vs_stego,cover,stego,00699.png,0.0,0.5,0.0,1.0,0.0,0.75,0.5,0.5333333333333333,0.5,1.0,0.75,0.033333333333333326,0.5166666666666666,0.2583333333333333,,,,,,,,
data/baseline/0,statistical,cover_vs_stego,cover,stego,00799.png,0.15000000000000002,0.175,0.2,0.5,0.25,0.0,0.5,0.5333333333333333,0.024999999999999967,0.3,-0.25,0.033333333333333326,0.5166666666666666,0.012916666666666647,,,,,,,,
data/baseline/0,statistical,cover_vs_stego,cover,stego,00899.png,0.0,0.4,0.0,1.0,0.0,0.5,0.5,0.5333333333333333,0.4,1.0,0.5,0.033333333333333326,0.5166666666666666,0.20666666666666667,,,,,,,,
data/baseline/0,statistical,cover_vs_stego,cover,stego,00999.png,0.0,0.5,0.0,1.0,0.0,0.5,0.6,0.5,0.5,1.0,0.5,-0.09999999999999998,0.55,0.275,,,,,,,,
data/baseline/0,statistical,cover_vs_stego,cover,stego,01099.png,0.025,0.45,0.1,1.0,0.0,0.5,0.5,0.5,0.425,0.9,0.5,0.0,0.5,0.2125,,,,,,,,
data/baseline/0,statistical,cover_vs_stego,cover,stego,01199.png,0.0,0.4,0.0,0.8,0.0,0.5,0.5,0.5,0.4,0.8,0.5,0.0,0.5,0.2,,,,,,,,
data/baseline/0,statistical,cover_vs_stego,cover,stego,01299.png,0.4,0.22499999999999998,1.6,0.6,0.25,0.25,0.5,0.5,-0.17500000000000004,-1.0,0.0,0.0,0.5,-0.08750000000000002,,,,,,,,
data/baseline/0,statistical,cover_vs_stego,cover,stego,01399.png,0.0,0.375,0.0,1.0,0.0,0.25,0.5,0.5333333333333333,0.375,1.0,0.25,0.033333333333333326,0.5166666666666666,0.19374999999999998,,,,,,,,
data/baseline/0,statistical,cover_vs_stego,cover,stego,01499.png,0.0,0.5,0.0,1.0,0.0,0.75,0.5,0.5,0.5,1.0,0.75,0.0,0.5,0.25,,,,,,,,
data/baseline/0,statistical,pre_secret_vs_secret,pre_secret,secret,00099.png,,,,,,,,,0.0,0.0,0.25,-0.033333333333333326,0.5166666666666666,0.0,0.025,0.025,0.1,0.1,0.0,0.25,0.5333333333333333,0.5
data/baseline/0,statistical,pre_secret_vs_secret,pre_secret,secret,00199.png,,,,,,,,,0.025,0.1,0.0,-0.033333333333333326,0.5166666666666666,0.012916666666666667,0.0,0.025,0.0,0.1,0.0,0.0,0.5333333333333333,0.5
data/baseline/0,statistical,pre_secret_vs_secret,pre_secret,secret,00299.png,,,,,,,,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
data/baseline/0,statistical,pre_secret_vs_secret,pre_secret,secret,00399.png,,,,,,,,,0.075,0.3,0.0,0.0,0.5,0.0375,0.075,0.15,0.3,0.6,0.25,0.25,0.5,0.5
data/baseline/0,statistical,pre_secret_vs_secret,pre_secret,secret,00499.png,,,,,,,,,0.125,0.5,0.25,0.0,0.5,0.0625,0.0,0.125,0.0,0.5,0.0,0.25,0.5,0.5
data/baseline/0,statistical,pre_secret_vs_secret,pre_secret,secret,00599.png,,,,,,,,,0.05,0.2,0.25,0.0,0.5,0.025,0.0,0.05,0.0,0.2,0.0,0.25,0.5,0.5
data/baseline/0,statistical,pre_secret_vs_secret,pre_secret,secret,00699.png,,,,,,,,,0.04999999999999999,0.19999999999999996,0.0,0.0,0.5,0.024999999999999994,0.1,0.15,0.4,0.6,0.25,0.25,0.5,0.5
data/baseline/0,statistical,pre_secret_vs_secret,pre_secret,secret,00799.png,,,,,,,,,0.05,0.2,0.25,-0.033333333333333326,0.5166666666666666,0.025833333333333333,0.0,0.05,0.0,0.2,0.0,0.25,0.5333333333333333,0.5
data/baseline/0,statistical,pre_secret_vs_secret,pre_secret,secret,00899.png,,,,,,,,,0.15,0.5,0.25,0.0,0.5,0.075,0.025,0.175,0.1,0.6,0.0,0.25,0.5,0.5
data/baseline/0,statistical,pre_secret_vs_secret,pre_secret,secret,00999.png,,,,,,,,,-0.07500000000000001,-0.2,0.0,0.0,0.5,-0.037500000000000006,0.15000000000000002,0.07500000000000001,0.4,0.2,0.25,0.25,0.5,0.5
data/baseline/0,statistical,pre_secret_vs_secret,pre_secret,secret,01099.png,,,,,,,,,0.049999999999999996,0.19999999999999998,0.0,0.0,0.5,0.024999999999999998,0.025,0.075,0.1,0.3,0.25,0.25,0.5,0.5
data/baseline/0,statistical,pre_secret_vs_secret,pre_secret,secret,01199.png,,,,,,,,,0.15,0.6,0.25,0.0,0.5,0.075,0.0,0.15,0.0,0.6,0.0,0.25,0.5,0.5
data/baseline/0,statistical,pre_secret_vs_secret,pre_secret,secret,01299.png,,,,,,,,,0.09999999999999999,0.3,0.0,0.0,0.5,0.049999999999999996,0.05,0.15,0.2,0.5,0.25,0.25,0.5,0.5
data/baseline/0,statistical,pre_secret_vs_secret,pre_secret,secret,01399.png,,,,,,,,,0.0,-0.1,0.0,0.0,0.5,0.0,0.05,0.05,0.2,0.1,0.25,0.25,0.5,0.5
data/baseline/0,statistical,pre_secret_vs_secret,pre_secret,secret,01499.png,,,,,,,,,0.12499999999999999,0.39999999999999997,0.0,0.0,0.5,0.06249999999999999,0.05,0.175,0.2,0.6,0.25,0.25,0.5,0.5
data/baseline/1,dct,cover_vs_stego,cover,stego,00099.png,0.0,0.30000000000000004,0.0,0.8,0.0,0.25,0.5,0.5,0.30000000000000004,0.8,0.25,0.0,0.5,0.15000000000000002,,,,,,,,
data/baseline/1,dct,cover_vs_stego,cover,stego,00199.png,0.1,0.25,0.4,0.9,0.25,0.25,0.5,0.5333333333333333,0.15,0.5,0.0,0.033333333333333326,0.5166666666666666,0.07749999999999999,,,,,,,,
data/baseline/1,dct,cover_vs_stego,cover,stego,00299.png,0.0,0.225,0.0,0.8,0.0,0.25,0.5,0.5,0.225,0.8,0.25,0.0,0.5,0.1125,,,,,,,,
data/baseline/1,dct,cover_vs_stego,cover,stego,00399.png,0.0,0.025,0.0,0.1,0.0,0.0,0.5,0.5,0.025,0.1,0.0,0.0,0.5,0.0125,,,,,,,,
data/baseline/1,dct,cover_vs_stego,cover,stego,00499.png,0.0,0.25,0.0,0.6,0.0,0.25,0.5,0.5,0.25,0.6,0.25,0.0,0.5,0.125,,,,,,,,
data/baseline/1,dct,cover_vs_stego,cover,stego,00599.png,0.0,0.19999999999999998,0.0,0.7,0.0,0.25,0.5333333333333333,0.5,0.19999999999999998,0.7,0.25,-0.033333333333333326,0.5166666666666666,0.10333333333333332,,,,,,,,
data/baseline/1,dct,cover_vs_stego,cover,stego,00699.png,0.0,0.1,0.0,0.4,0.0,0.0,0.5,0.5333333333333333,0.1,0.4,0.0,0.033333333333333326,0.5166666666666666,0.051666666666666666,,,,,,,,
data/baseline/1,dct,cover_vs_stego,cover,stego,00799.png,0.15000000000000002,0.4,0.2,1.0,0.25,0.5,0.5,0.5,0.25,0.8,0.25,0.0,0.5,0.125,,,,,,,,
data/baseline/1,dct,cover_vs_stego,cover,stego,00899.png,0.0,0.4,0.0,0.9,0.0,0.5,0.5,0.5,0.4,0.9,0.5,0.0,0.5,0.2,,,,,,,,
data/baseline/1,dct,cover_vs_stego,cover,stego,00999.png,0.0,0.5,0.0,1.0,0.0,0.5,0.6333333333333334,0.5,0.5,1.0,0.5,-0.13333333333333341,0.5666666666666667,0.2833333333333333,,,,,,,,
data/baseline/1,dct,cover_vs_stego,cover,stego,01099.png,0.025,0.25,0.1,0.8,0.0,0.25,0.5,0.5,0.225,0.7000000000000001,0.25,0.0,0.5,0.1125,,,,,,,,
data/baseline/1,dct,cover_vs_stego,cover,stego,01199.png,0.0,0.25,0.0,0.9,0.0,0.25,0.5,0.5,0.25,0.9,0.25,0.0,0.5,0.125,,,,,,,,
data/baseline/1,dct,cover_vs_stego,cover,stego,01299.png,0.4,0.125,1.6,0.3,0.25,0.25,0.5,0.5,-0.275,-1.3,0.0,0.0,0.5,-0.1375,,,,,,,,
data/baseline/1,dct,cover_vs_stego,cover,stego,01399.png,0.0,0.125,0.0,0.4,0.0,0.0,0.5,0.5,0.125,0.4,0.0,0.0,0.5,0.0625,,,,,,,,
data/baseline/1,dct,cover_vs_stego,cover,stego,01499.png,0.0,0.15,0.0,0.3,0.0,0.25,0.5,0.5,0.15,0.3,0.25,0.0,0.5,0.075,,,,,,,,
data/baseline/1,dct,pre_secret_vs_secret,pre_secret,secret,00099.png,,,,,,,,,1.5,5.9,0.25,-0.033333333333333326,0.5166666666666666,0.7749999999999999,0.025,1.525,0.1,6.0,0.0,0.25,0.5333333333333333,0.5
data/baseline/1,dct,pre_secret_vs_secret,pre_secret,secret,00199.png,,,,,,,,,0.15,0.5,0.25,-0.06666666666666676,0.5333333333333334,0.08000000000000002,0.0,0.15,0.0,0.5,0.0,0.25,0.5666666666666668,0.5
data/baseline/1,dct,pre_secret_vs_secret,pre_secret,secret,00299.png,,,,,,,,,0.325,1.2,0.25,0.0,0.5,0.1625,0.0,0.325,0.0,1.2,0.0,0.25,0.5,0.5
data/baseline/1,dct,pre_secret_vs_secret,pre_secret,secret,00399.png,,,,,,,,,2.8,11.1,0.0,0.0,0.5,1.4,0.075,2.875,0.3,11.4,0.25,0.25,0.5,0.5
data/baseline/1,dct,pre_secret_vs_secret,pre_secret,secret,00499.png,,,,,,,,,0.6,2.3,0.25,0.0,0.5,0.3,0.0,0.6,0.0,2.3,0.0,0.25,0.5,0.5
data/baseline/1,dct,pre_secret_vs_secret,pre_secret,secret,00599.png,,,,,,,,,0.025,0.1,0.0,0.0,0.5,0.0125,0.0,0.025,0.0,0.1,0.0,0.0,0.5,0.5
data/baseline/1,dct,pre_secret_vs_secret,pre_secret,secret,00699.png,,,,,,,,,3.15,12.5,0.0,0.0,0.5,1.575,0.1,3.25,0.4,12.9,0.25,0.25,0.5,0.5
data/baseline/1,dct,pre_secret_vs_secret,pre_secret,secret,00799.png,,,,,,,,,2.625,10.4,0.25,0.0,0.5,1.3125,0.0,2.625,0.0,10.4,0.0,0.25,0.5,0.5
data/baseline/1,dct,pre_secret_vs_secret,pre_secret,secret,00899.png,,,,,,,,,1.1,4.300000000000001,0.25,0.0,0.5,0.55,0.025,1.125,0.1,4.4,0.0,0.25,0.5,0.5
data/baseline/1,dct,pre_secret_vs_secret,pre_secret,secret,00999.png,,,,,,,,,2.1750000000000003,8.9,0.0,0.0,0.5,1.0875000000000001,0.175,2.35,0.5,9.4,0.25,0.25,0.5,0.5
data/baseline/1,dct,pre_secret_vs_secret,pre_secret,secret,01099.png,,,,,,,,,1.65,6.5,0.0,0.0,0.5,0.825,0.025,1.6749999999999998,0.1,6.6,0.25,0.25,0.5,0.5
data/baseline/1,dct,pre_secret_vs_secret,pre_secret,secret,01199.png,,,,,,,,,0.9,3.5,0.25,0.0,0.5,0.45,0.0,0.9,0.0,3.5,0.0,0.25,0.5,0.5
data/baseline/1,dct,pre_secret_vs_secret,pre_secret,secret,01299.png,,,,,,,,,1.8749999999999998,7.3999999999999995,0.0,0.0,0.5,0.9374999999999999,0.05,1.9249999999999998,0.2,7.6,0.25,0.25,0.5,0.5
data/baseline/1,dct,pre_secret_vs_secret,pre_secret,secret,01399.png,,,,,,,,,0.25000000000000006,0.9000000000000001,0.0,0.0,0.5,0.12500000000000003,0.05,0.30000000000000004,0.2,1.1,0.25,0.25,0.5,0.5
data/baseline/1,dct,pre_secret_vs_secret,pre_secret,secret,01499.png,,,,,,,,,1.325,5.2,0.0,0.0,0.5,0.6625,0.05,1.375,0.2,5.4,0.25,0.25,0.5,0.5
data/baseline/1,dwt,cover_vs_stego,cover,stego,00099.png,0.0,0.375,0.0,1.0,0.0,0.5,0.5,0.5,0.375,1.0,0.5,0.0,0.5,0.1875,,,,,,,,
data/baseline/1,dwt,cover_vs_stego,cover,stego,00199.png,0.1,0.4,0.4,0.8,0.25,0.5,0.5,0.5,0.30000000000000004,0.4,0.25,0.0,0.5,0.15000000000000002,,,,,,,,
data/baseline/1,dwt,cover_vs_stego,cover,stego,00299.png,0.0,0.42500000000000004,0.0,0.9,0.0,0.5,0.5,0.5,0.42500000000000004,0.9,0.5,0.0,0.5,0.21250000000000002,,,,,,,,
data/baseline/1,dwt,cover_vs_stego,cover,stego,00399.png,0.0,0.025,0.0,0.1,0.0,0.0,0.5,0.5,0.025,0.1,0.0,0.0,0.5,0.0125,,,,,,,,
data/baseline/1,dwt,cover_vs_stego,cover,stego,00499.png,0.0,0.475,0.0,1.0,0.0,0.5,0.5,0.5,0.475,1.0,0.5,0.0,0.5,0.2375,,,,,,,,
data/baseline/1,dwt,cover_vs_stego,cover,stego,00599.png,0.0,0.475,0.0,1.0,0.0,0.5,0.5333333333333333,0.5333333333333333,0.475,1.0,0.5,0.0,0.5333333333333333,0.2533333333333333,,,,,,,,
data/baseline/1,dwt,cover_vs_stego,cover,stego,00699.png,0.0,0.45,0.0,1.0,0.0,0.75,0.5,0.5,0.45,1.0,0.75,0.0,0.5,0.225,,,,,,,,
data/baseline/1,dwt,cover_vs_stego,cover,stego,00799.png,0.15000000000000002,0.325,0.2,1.0,0.25,0.25,0.5,0.5333333333333333,0.175,0.8,0.0,0.033333333333333326,0.5166666666666666,0.09041666666666665,,,,,,,,
data/baseline/1,dwt,cover_vs_stego,cover,stego,00899.png,0.0,0.35,0.0,0.9,0.0,0.5,0.5,0.5,0.35,0.9,0.5,0.0,0.5,0.175,,,,,,,,
data/baseline/1,dwt,cover_vs_stego,cover,stego,00999.png,0.0,0.475,0.0,1.0,0.0,0.5,0.5333333333333333,0.5333333333333333,0.475,1.0,0.5,0.0,0.5333333333333333,0.2533333333333333,,,,,,,,
data/baseline/1,dwt,cover_vs_stego,cover,stego,01099.png,0.025,0.425,0.1,1.0,0.0,0.5,0.5,0.5,0.39999999999999997,0.9,0.5,0.0,0.5,0.19999999999999998,,,,,,,,
data/baseline/1,dwt,cover_vs_stego,cover,stego,01199.png,0.0,0.3,0.0,1.0,0.0,0.25,0.5,0.5,0.3,1.0,0.25,0.0,0.5,0.15,,,,,,,,
data/baseline/1,dwt,cover_vs_stego,cover,stego,01299.png,0.4,0.07500000000000001,1.6,0.2,0.25,0.25,0.5,0.5,-0.325,-1.4000000000000001,0.0,0.0,0.5,-0.1625,,,,,,,,
data/baseline/1,dwt,cover_vs_stego,cover,stego,01399.png,0.0,0.275,0.0,0.9,0.0,0.25,0.5,0.5333333333333333,0.275,0.9,0.25,0.033333333333333326,0.5166666666666666,0.14208333333333334,,,,,,,,
data/baseline/1,dwt,cover_vs_stego,cover,stego,01499.png,0.0,0.4,0.0,0.9,0.0,0.5,0.5,0.5,0.4,0.9,0.5,0.0,0.5,0.2,,,,,,,,
data/baseline/1,dwt,pre_secret_vs_secret,pre_secret,secret,00099.png,,,,,,,,,0.32499999999999996,0.8,0.25,-0.033333333333333326,0.5166666666666666,0.16791666666666663,0.025,0.35,0.1,0.9,0.0,0.25,0.5333333333333333,0.5
data/baseline/1,dwt,pre_secret_vs_secret,pre_secret,secret,00199.png,,,,,,,,,0.1,0.4,0.0,0.0,0.5,0.05,0.0,0.1,0.0,0.4,0.0,0.0,0.5,0.5
data/baseline/1,dwt,pre_secret_vs_secret,pre_secret,secret,00299.png,,,,,,,,,0.05,0.2,0.25,0.0,0.5,0.025,0.0,0.05,0.0,0.2,0.0,0.25,0.5,0.5
data/baseline/1,dwt,pre_secret_vs_secret,pre_secret,secret,00399.png,,,,,,,,,0.125,0.3,0.0,0.0,0.5,0.0625,0.075,0.2,0.3,0.6,0.25,0.25,0.5,0.5
data/baseline/1,dwt,pre_secret_vs_secret,pre_secret,secret,00499.png,,,,,,,,,0.2,0.6,0.5,0.0,0.5,0.1,0.0,0.2,0.0,0.6,0.0,0.5,0.5,0.5
data/baseline/1,dwt,pre_secret_vs_secret,pre_secret,secret,00599.png,,,,,,,,,0.07500000000000001,0.2,0.25,0.0,0.5,0.037500000000000006,0.0,0.07500000000000001,0.0,0.2,0.0,0.25,0.5,0.5
data/baseline/1,dwt,pre_secret_vs_secret,pre_secret,secret,00699.png,,,,,,,,,0.5,2.0,0.0,0.0,0.5,0.25,0.1,0.6,0.4,2.4,0.25,0.25,0.5,0.5
data/baseline/1,dwt,pre_secret_vs_secret,pre_secret,secret,00799.png,,,,,,,,,0.15,0.3,0.25,-0.033333333333333326,0.5166666666666666,0.07749999999999999,0.0,0.15,0.0,0.3,0.0,0.25,0.5333333333333333,0.5
data/baseline/1,dwt,pre_secret_vs_secret,pre_secret,secret,00899.png,,,,,,,,,0.125,0.5,0.25,0.0,0.5,0.0625,0.025,0.15,0.1,0.6,0.0,0.25,0.5,0.5
data/baseline/1,dwt,pre_secret_vs_secret,pre_secret,secret,00999.png,,,,,,,,,0.17500000000000004,0.8,0.0,-0.033333333333333326,0.5166666666666666,0.09041666666666667,0.175,0.35000000000000003,0.5,1.3,0.25,0.25,0.5333333333333333,0.5
data/baseline/1,dwt,pre_secret_vs_secret,pre_secret,secret,01099.png,,,,,,,,,0.12500000000000003,0.30000000000000004,0.0,0.0,0.5,0.06250000000000001,0.025,0.15000000000000002,0.1,0.4,0.25,0.25,0.5,0.5
data/baseline/1,dwt,pre_secret_vs_secret,pre_secret,secret,01199.png,,,,,,,,,0.325,1.1,0.25,0.0,0.5,0.1625,0.0,0.325,0.0,1.1,0.0,0.25,0.5,0.5
data/baseline/1,dwt,pre_secret_vs_secret,pre_secret,secret,01299.png,,,,,,,,,0.15000000000000002,0.39999999999999997,0.25,0.0,0.5,0.07500000000000001,0.05,0.2,0.2,0.6,0.25,0.5,0.5,0.5
data/baseline/1,dwt,pre_secret_vs_secret,pre_secret,secret,01399.png,,,,,,,,,0.175,0.49999999999999994,0.25,0.0,0.5,0.0875,0.05,0.22499999999999998,0.2,0.7,0.25,0.5,0.5,0.5
data/baseline/1,dwt,pre_secret_vs_secret,pre_secret,secret,01499.png,,,,,,,,,0.12499999999999999,0.49999999999999994,0.0,0.0,0.5,0.06249999999999999,0.05,0.175,0.2,0.7,0.25,0.25,0.5,0.5
data/baseline/1,lsb,cover_vs_stego,cover,stego,00099.png,0.0,0.35,0.0,0.8,0.0,0.5,0.5,0.5,0.35,0.8,0.5,0.0,0.5,0.175,,,,,,,,
data/baseline/1,lsb,cover_vs_stego,cover,stego,00199.png,0.1,0.275,0.4,0.7,0.25,0.25,0.5,0.5333333333333333,0.17500000000000002,0.29999999999999993,0.0,0.033333333333333326,0.5166666666666666,0.09041666666666666,,,,,,,,
data/baseline/1,lsb,cover_vs_stego,cover,stego,00299.png,0.0,0.15000000000000002,0.0,0.4,0.0,0.0,0.5,0.5666666666666668,0.15000000000000002,0.4,0.0,0.06666666666666676,0.5333333333333334,0.08000000000000003,,,,,,,,
data/baseline/1,lsb,cover_vs_stego,cover,stego,00399.png,0.0,0.25,0.0,0.5,0.0,0.25,0.5,0.5,0.25,0.5,0.25,0.0,0.5,0.125,,,,,,,,
data/baseline/1,lsb,cover_vs_stego,cover,stego,00499.png,0.0,0.19999999999999998,0.0,0.7,0.0,0.25,0.5,0.5,0.19999999999999998,0.7,0.25,0.0,0.5,0.09999999999999999,,,,,,,,
data/baseline/1,lsb,cover_vs_stego,cover,stego,00599.png,0.0,0.5,0.0,1.0,0.0,0.75,0.5,0.5,0.5,1.0,0.75,0.0,0.5,0.25,,,,,,,,
data/baseline/1,lsb,cover_vs_stego,cover,stego,00699.png,0.0,0.45,0.0,1.0,0.0,0.5,0.5,0.5,0.45,1.0,0.5,0.0,0.5,0.225,,,,,,,,
data/baseline/1,lsb,cover_vs_stego,cover,stego,00799.png,0.15000000000000002,0.5,0.2,1.0,0.25,0.5,0.5,0.5,0.35,0.8,0.25,0.0,0.5,0.175,,,,,,,,
data/baseline/1,lsb,cover_vs_stego,cover,stego,00899.png,0.0,0.2,0.0,0.8,0.0,0.25,0.5,0.5,0.2,0.8,0.25,0.0,0.5,0.1,,,,,,,,
data/baseline/1,lsb,cover_vs_stego,cover,stego,00999.png,0.0,0.45,0.0,1.0,0.0,0.5,0.6333333333333334,0.5666666666666667,0.45,1.0,0.5,-0.06666666666666676,0.6000000000000001,0.2700000000000001,,,,,,,,
data/baseline/1,lsb,cover_vs_stego,cover,stego,01099.png,0.025,0.425,0.1,1.0,0.0,0.5,0.5,0.5,0.39999999999999997,0.9,0.5,0.0,0.5,0.19999999999999998,,,,,,,,
data/baseline/1,lsb,cover_vs_stego,cover,stego,01199.png,0.0,0.15,0.0,0.3,0.0,0.25,0.5,0.5666666666666667,0.15,0.3,0.25,0.06666666666666665,0.5333333333333333,0.08,,,,,,,,
data/baseline/1,lsb,cover_vs_stego,cover,stego,01299.png,0.4,0.22499999999999998,1.6,0.6,0.25,0.5,0.5,0.5,-0.17500000000000004,-1.0,0.25,0.0,0.5,-0.08750000000000002,,,,,,,,
data/baseline/1,lsb,cover_vs_stego,cover,stego,01399.png,0.0,0.125,0.0,0.2,0.0,0.25,0.5,0.5,0.125,0.2,0.25,0.0,0.5,0.0625,,,,,,,,
data/baseline/1,lsb,cover_vs_stego,cover,stego,01499.png,0.0,0.375,0.0,0.8,0.0,0.5,0.5,0.5,0.375,0.8,0.5,0.0,0.5,0.1875,,,,,,,,
